,artist_name,title,execution_date,category,id,title_len,title_length
16834,"Szilva, Joe",persona IV,1981.0,Work on paper,81/2-0481,10,10
16835,"Elliott, Dennis",# 20,1971.0,Work on paper,74/5-0825,4,4
16836,"Rabinowitch, Royden",Untitled # 3 1975,1975.0,Sculpture,77/8-0165,17,17
16837,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0757,19,19
16838,"Comtois, Louis",Sans titre/Untitled,1977.0,Painting,78/9-0037,19,19
16839,"Tanabe, Takao",The Land / Interior,1973.0,Work on paper,72/3-0860,19,19
16840,"Walker, Robert",New York,1980.0,Photograph,80/1-0248,8,8
16841,"Wood, Brian",Untitled # 5,1977.0,Work on paper,77/8-0555,12,12
16842,"Tanabe, Takao",Landscape Study # 1,1972.0,Work on paper,72/3-0813,19,19
16843,"Oliver, Bobbie",Untitled # 1,1975.0,Work on paper,76/7-0208,12,12
16844,"Gasoi, Marvin",Hard Pressed,1982.0,Photograph,82/3-0571,12,12
16845,"Tanabe, Takao",Landscape Study # 4,1972.0,Work on paper,72/3-0812,19,19
16846,"Levine, Les",Peggy's Cove,1973.0,Work on paper,73/4-0162,12,12
16847,"Keeley, Shelagh","Neurologia, Tab. V.",1990.0,Work on paper,91/2-0003,19,19
16848,"MacPhee, Medrie",Study for Three Stacks,1985.0,Work on paper,87/8-0196,22,22
16849,"Rabinowitch, David",untitled/sans titre,1975.0,Work on paper,75/6-0744,19,19
16850,"Rabinowitch, Royden",Untitled no. 18,1977.0,Work on paper,77/8-0380,15,15
16851,"Comtois, Louis",Purple Brown,1972.0,Painting,73/4-0105,12,12
16852,"Levine, Les",My Wife Catherine (Cape Dorset Suite),1974.0,Work on paper,75/6-0071,37,37
16853,"Elliott, Dennis",# 19,1971.0,Work on paper,74/5-0824,4,4
16854,"Rabinowitch, Royden",Convex and Concave Calculations on Three Radii # 1,1976.0,Work on paper,76/7-0313,50,50
16855,"Gasoi, Marvin",Firemans Ball,1984.0,Photograph,86/7-0710,13,13
16856,"Thurlbeck, Ken",Suzanna,1983.0,Work on paper,83/4-0050,7,7
16857,"Coutellier, Francis","J'aime mon nez, J'aime Le Pigeon, J'aime mes oreilles",1973.0,Work on paper,73/4-2044,53,53
16858,"Coutellier, Francis","J'aime mon nez, J'aime Le Pigeon, J'aime mes oreilles",1973.0,Work on paper,73/4-2041,53,53
16859,"Coutellier, Francis","J'aime mon nez, J'aime Le Pigeon, J'aime mes oreilles",1973.0,Work on paper,73/4-2043,53,53
16860,"Van Dusen, Ray",Untitled/Sans titre,1975.0,Photograph,76/7-0509,19,19
16861,"Van Dusen, Ray",Untitled/Sans titre,1975.0,Photograph,76/7-0511,19,19
16862,"Van Dusen, Ray",Untitled/Sans titre,1975.0,Photograph,76/7-0510,19,19
16863,"Van Dusen, Ray",Untitled/Sans titre,1975.0,Photograph,76/7-0512,19,19
16864,"Coutellier, Francis","J'aime mon nez, J'aime Le Pigeon, J'aime mes oreilles",1973.0,Work on paper,73/4-2040,53,53
16865,"Knox-Leet, Wendy",Deep Purple,1981.0,Work on paper,81/2-0006,11,11
16866,"Martin, Jean-Marie",Display,1992.0,Other,93/4-0261,7,7
16867,"Allain, René Pierre",Merlons,1989.0,Other,90/1-0434,7,7
16868,"Schofield, Stephen",Sans titre no. 7,1991.0,Work on paper,92/3-0770,16,16
16869,"Schofield, Stephen",Sans titre no. 1,1991.0,Work on paper,92/3-0769,16,16
16870,"Schofield, Stephen",L'aisselle,1989.0,Sculpture,90/1-0216,10,10
16871,"Schofield, Stephen",La grosse main,1986.0,Other,87/8-0395,14,14
16872,"Thomasos, Denyse",Spice,1994.0,Painting,94/5-0270,5,5
16873,"Murray, Robert",Massassauga,1969.0,Sculpture,72/3-1917,11,11
16874,"Murray, Robert",Roll,1973.0,Sculpture,74/5-0710,4,4
16875,"Murray, Robert",Togiak,1974.0,Sculpture,76/7-0692,6,6
16876,"Murray, Robert",Sitka,1976.0,Sculpture,79/80-0475,5,5
16877,"Murray, Robert",Prairie,1965.0,Sculpture,76/7-0011,7,7
16878,"Murray, Robert",Juneau,1977.0,Sculpture,78/9-0490,6,6
16879,"Murray, Robert",Split,1973.0,Sculpture,74/5-0709,5,5
16880,"Murray, Robert",Huron,1974.0,Sculpture,76/7-0216,5,5
16881,"Ennes, Wendy",The Landing (from Carcajou Bay),1991.0,Photograph,92/3-0315,31,31
16882,"Moss, Joan",Untitled/Sans titre,1981.0,Photograph,82/3-0439,19,19
16883,"Ennes, Wendy",The Water Bearer (from Carcajou Bay),1991.0,Photograph,92/3-0314,36,36
16884,"Murray, Robert",Gap,1973.0,Sculpture,77/8-0528,3,3
16885,"Drum, Sydney",Untitled/Sans titre,1976.0,Work on paper,78/9-0456,19,19
16886,"Drum, Sydney",Untitled/Sans titre,1975.0,Work on paper,78/9-0457,19,19
16887,"Bezaire, Kathy",Cross-Section # 1,1972.0,Work on paper,72/3-0827,17,17
16888,"Askevold, David",Untitled (from States in the West),1978.0,Photograph,84/5-0684,34,34
16889,"Askevold, David",Untitled (from States in the West),1978.0,Photograph,84/5-0685,34,34
16890,"Askevold, David",Untitled (from States in the West),1978.0,Photograph,84/5-0686,34,34
16891,"Askevold, David",Untitled (from States in the West),1978.0,Photograph,84/5-0688,34,34
16892,"Askevold, David",Untitled (from States in the West),1978.0,Photograph,84/5-0687,34,34
16893,"Landriault-Haupt, Jo-Anne","Craters of the Moon, Idaho",1991.0,Photograph,92/3-0966,26,26
16894,"Hurley-Short, Cynthia",Untitled (5546),1986.0,Work on paper,93/4-0117,15,15
16895,"Jeremias, Paul","ALBQ., N.M. 1986",1986.0,Photograph,87/8-0543,16,16
16896,"Oberheide, Heidi",Metamorphosis I,1985.0,Painting,85/6-0477,15,15
16897,"Gouthro, Steve",Untitled B,1978.0,Work on paper,78/9-0530,10,10
16898,"Gouthro, Steve",Untitled A,1978.0,Work on paper,78/9-0529,10,10
16899,"Gouthro, Steve",Untitled C,1978.0,Work on paper,78/9-0531,10,10
16900,"Mathieu, Paul",Théiére conceptuelle/Conceptual Teapot,1986.0,Sculpture,89/90-0087,38,38
16901,"Legrady, George",#2/5 pattern/leisure,1981.0,Photograph,86/7-0631,20,20
16902,"Zeyha, Lorraine",Arc Landed,1984.0,Painting,85/6-0413,10,10
16903,"Zeyha, Lorraine",Duet Series #4,1982.0,Other,85/6-0411,14,14
16904,"Morency-Lay, Mireille",Traces #13,1986.0,Work on paper,86/7-0422,10,10
16905,"Legrady, George",Doubletalk II,1984.0,Photograph,86/7-0632,13,13
16906,"Legrady, George",Ball/Doodle,1981.0,Photograph,86/7-0634,11,11
16907,"Legrady, George",#2/5 Quarrel in style,1981.0,Photograph,86/7-0633,21,21
16908,"Zeyha, Lorraine",Duet Series #3,1982.0,Other,85/6-0412,14,14
16909,"Reeder, Joseph",Saskatoon Silence,1979.0,Work on paper,80/1-0164,17,17
16910,"McMurtry, Bob de Bris",Ancestral Playground,1988.0,Photograph,92/3-0497,20,20
16911,"Legrady, George",grey scale from white to black,1980.0,Photograph,82/3-0094,30,30
16912,"Legrady, George",Theoretical studies - bale of hay,1980.0,Photograph,82/3-0521,33,33
16913,"Legrady, George",Measuring: an illusionistic proposition.,1980.0,Photograph,82/3-0095,40,40
16914,"Legrady, George",tracing the approximate location of hanging tapes according to cameraperception,1980.0,Photograph,82/3-0096,79,79
16915,"Legrady, George",Theoretical Studies - Two chairs,1980.0,Photograph,82/3-0520,32,32
16916,"Legrady, George",Theoretical studies - balance,1980.0,Photograph,82/3-0519,29,29
16917,"Legrady, George",black and white translation of primary color objects. (an example ofa removed stimulus).,1980.0,Photograph,82/3-0093,88,88
16918,"Legrady, George",Theoretical studies - point of perspective,1980.0,Photograph,82/3-0522,42,42
16919,"Morrison, Steven",Untitled #3 (from And Your Very Flesh Shall Be a Great Poem),1990.0,Photograph,91/2-0313,60,60
16920,"Morrison, Steven",Untitled #2 (from And Your Very Flesh Shall Be a Great Poem),1990.0,Photograph,91/2-0312,60,60
16921,"Legrady, George",Words and Words,1988.0,Work on paper,90/1-0330,15,15
16922,"Morrison, Steven",Untitled #15 (from And Your Very Flesh Shall Be a Great Poem),1990.0,Photograph,91/2-0314,61,61
16923,"Malloff, Georganna",Cats and Snapper,1978.0,Work on paper,81/2-0012,16,16
16924,"Malloff, Georganna",Supernatural Metamorphosis,1978.0,Work on paper,81/2-0035,26,26
16925,"Rudman, Sean",Sans titre #2,1987.0,Work on paper,90/1-0373,13,13
16926,"Bonfanti, Ross",Canadian Tire,2000.0,Other,01/2-0001,13,13
16927,"Dark, Shane",Strike,2001.0,Sculpture,01/2-0006,6,6
16928,"Marsters, Mark",Are You Miss Read or Miss Informed,2001.0,Work on paper,01/2-0007,34,34
16929,"Pratt, Mary",Pears on a Green Glass Plate,1998.0,Work on paper,01/2-0010,28,28
16930,"Vincent, François",Grand Bassin,2000.0,Painting,01/2-0013,12,12
16931,"Ursuliak, Howard","Backyard (4544 W. 15th Avenue, Vancouver)",1998.0,Photograph,01/2-0014,41,41
16932,"Siddiqi, Joseph",Embarquement,1999.0,Painting,01/2-0002,12,12
16933,"Lee, JJ",Kiwano Melon,2000.0,Painting,01/2-0003,12,12
16934,"L'Clerc, Lee",The Goat and Other Ta(i)les,2000.0,Painting,01/2-0004,27,27
16935,"Choinière, France",Têtes aveugles II,1997.0,Other,01/2-0005,17,17
16936,"Dzama, Marcel",Untitled (Votes),2001.0,Work on paper,01/2-0020,16,16
16937,"Joubert, Suzanne",L'embarcadère,2000.0,Work on paper,01/2-0025,13,13
16938,"Thib, Jeannie",Trappings 19 & 20,2001.0,Work on paper,01/2-0027,17,17
16939,"Shebageget, Frank",Small Village,1999.0,Sculpture,01/2-0031,13,13
16940,"Davis, Christine",Pluck (#3),2000.0,Photograph,01/2-0032,10,10
16941,"Thauberger, David",Sunday Morning,1998.0,Work on paper,01/2-0046,14,14
16942,"Ayearst, Sheila",Landscape with Ruin and Accident,1998.0,Painting,01/2-0049,32,32
16943,"Meigs, Sandra","Azza-Borrego, California, 12.91",1991.0,Work on paper,01/2-0051,31,31
16944,"Meigs, Sandra","Buffalo Jump, McIntyre Ranch, Alberta, 7.91",1991.0,Work on paper,01/2-0053,43,43
16945,"Meigs, Sandra","North West Ridge, McIntyre Ranch, Alberta, 7.91",1991.0,Work on paper,01/2-0055,47,47
16946,"Meigs, Sandra","Pond on Burnt Creek Road, Tate Ranch, Montana, 7.91",1991.0,Work on paper,01/2-0057,51,51
16947,"Meigs, Sandra","Senita Basin, 12.16.91",1991.0,Work on paper,01/2-0059,22,22
16948,"Meigs, Sandra","Tate Ranch, Montana, 7.91",1991.0,Work on paper,01/2-0061,25,25
16949,"Zack, Badanna",Women's Boots,1996.0,Other,01/2-0073,13,13
16950,"Rosso, Larry",Eagle,1998.0,Work on paper,01/2-0078,5,5
16951,"Castonguay, Alexandre",Construction,1999.0,Photograph,01/2-0086,12,12
16952,"Eakin, William",Monument Series:  Golfer (male) 94/11/16,1994.0,Photograph,02/3-0004,40,40
16953,"O'Neill, Dan",Space Family Horowitz,2000.0,Work on paper,02/3-0020,21,21
16954,"Whiteway, Brenda",Calendar / Two Generations,2001.0,Work on paper,02/3-0022,26,26
16955,"Abdilla, Alex",Watching the Waves at English Bay,2001.0,Photograph,02/3-0024,33,33
16956,"Bougie, Louis-Pierre",L'Épouvantail,1989.0,Work on paper,02/3-0026,13,13
16957,"Pien, Edward","Invisible Sightings #1, #2, #3",1997.0,Work on paper,02/3-0028,30,30
16958,"Urban, Colette",Round Peg in a Square Hole,1999.0,Photograph,02/3-0030,26,26
16959,"Daigneault, Michel",Fait divers,2001.0,Painting,02/3-0032,11,11
16960,"Baillargeon, Carole",La farandole,1999.0,Sculpture,02/3-0039,12,12
16961,"Zimmerman, Carl",Lost Hamilton Landmarks,1995.0,Photograph,02/3-0042,23,23
16962,"Reitzenstein, Reinhard",Panoptic:  Transformer,2001.0,Photograph,02/3-0043,22,22
16963,"Grauerholz, Angela","Privation B1-2, Privation B1-3, Privation B2-2",2001.0,Photograph,02/3-0044,46,46
16964,"Schoppel, Amanda",Brancusi's Cup,1998.0,Sculpture,02/3-0046,14,14
16965,"Bouthillette, Sylvain",Délice II,1999.0,Painting,02/3-0048,9,9
16966,"Majano, Paulo","Tankers, Burrard Inlet, November 10, 11:05",2002.0,Photograph,02/3-0050,42,42
16967,"Grantham, Mark",Halifax Harbour at Dusk (The Haunting),1999.0,Painting,02/3-0056,38,38
16968,"Lee, Dennis",Ball Special,2000.0,Painting,02/3-0059,12,12
16969,"Denniston, Stan",Untitled (Billboard #2),1998.0,Photograph,01/2-0008,23,23
16970,"Walker, Eric",City Centre,1994.0,Painting,01/2-0009,11,11
16971,"Hayeur, Isabelle",Décharge,1998.0,Photograph,02/3-0061,8,8
16972,"Ashoona, Mayureak",Shared Vision,1994.0,Work on paper,02/3-0062,13,13
16973,"Yoon, Jin-me",Intersection 3,2001.0,Photograph,02/3-0067,14,14
16974,"Rosso, Larry",Killer Whale Panel,,Sculpture,02/3-0072,18,18
16975,"Noguchi, Louise",Compilation Portrait #15,1995.0,Photograph,02/3-0075,24,24
16976,"Peters, Christina",Warrior Mask with Grandfather Spirit,2002.0,Sculpture,02/3-0081,36,36
16977,"Smith, Steve",Seal,2002.0,Sculpture,02/3-0083,4,4
16978,"Ittusardjuat, Serapio",Ravens Snow Dance,2002.0,Work on paper,03/4-0004,17,17
16979,"Qiatsuk, Pootoogook",Ancient Mask,2002.0,Work on paper,03/4-0006,12,12
16980,"Pitsiulak, Simeoni",Nanuk Mumiqtuq,2003.0,Sculpture,03/4-0018,14,14
16981,"Archambeau, Robert W.",Covered Jar,1992.0,Sculpture,03/4-0020,11,11
16982,"Pitsiulak, Annie",Sedna Luring a Fish,2002.0,Work on paper,03/4-0022,19,19
16983,"Littlechild, George",Never Again,1993.0,Work on paper,03/4-0025,11,11
16984,"Hatt, Shari",Liberace's Closet # 1,2002.0,Photograph,03/4-0028,21,21
16985,"Hatt, Shari",Liberace's Closet # 3,2002.0,Photograph,03/4-0030,21,21
16986,"Watts, Connie",Play,2001.0,Sculpture,03/4-0034,4,4
16987,"Pottle, Derrick",Drum Dancer,2002.0,Sculpture,03/4-0037,11,11
16988,"Angeconeb, Allen (Ahmoo)",Anishnawbe Maskiki,2002.0,Work on paper,03/4-0039,18,18
16989,"Cockney Jr., Steve",Snow Struggle,2002.0,Sculpture,03/4-0042,13,13
16990,"Komangapik, Ruben",Light is Life,2002.0,Sculpture,03/4-0045,13,13
16991,"Ashoona, Goota","Kiawak Ashoona, Inuit Carver, My Father",2002.0,Sculpture,03/4-0046,39,39
16992,"Sivuraq, Thomas",Kneeling Woman,2002.0,Sculpture,03/4-0047,14,14
16993,"Tunnillie, Ovilu",Protecting the Dogs,2002.0,Sculpture,03/4-0051,19,19
16994,"Mark, Kelly",Jazz,2001.0,Work on paper,03/4-0057,4,4
16995,"Kilabuk, Annie",Walrus Hunting by Rowboat,1990.0,Fibre,03/4-0059,25,25
16996,"Debassige, Blair",Untitled,1989.0,Painting,03/4-0061,8,8
16997,"Aipelee, Loseeoser",Harpseals,2000.0,Work on paper,03/4-0064,9,9
16998,"Subgut, Margaret",The Cups,2000.0,Work on paper,03/4-0066,8,8
16999,"Rorai, Gina",Four Pictures,2002.0,Painting,03/4-0078,13,13
17000,"Palmer, Kelly",Toward North,2003.0,Painting,03/4-0080,12,12
17001,"Van Geest, Pearl",Ruby Desire,2002.0,Painting,03/4-0082,11,11
17002,"Haraldsson, Arni","Roof Terrace, Unité d'habitation",1999.0,Photograph,03/4-0086,32,32
17003,"Burtynsky, Edward","Shipbreaking #3, Chittagong, Bangladesh",2000.0,Photograph,03/4-0088,39,39
17004,"Wiens, Robert",Black Cherry,2003.0,Work on paper,03/4-0089,12,12
17005,"Mackenzie, Landon",Neurotransmitter (Blue I),2003.0,Painting,03/4-0090,25,25
17006,"Arden, Roy","Ochre Boarding House, Vancouver, BC",1997.0,Photograph,03/4-0092,35,35
17007,"Graham, Elizabeth",eightseveneight,2002.0,Other,03/4-0094,15,15
17008,"Hayeur, Isabelle",Ajour,2003.0,Photograph,03/4-0096,5,5
17009,"Zimmerman, Carl","Museum of Natural History, Birmingham, England",2003.0,Photograph,03/4-0098,46,46
17010,"de Guzman, Paul",Study for Towards A New Museum,2002.0,Other,03/4-0102,30,30
17011,"Frost, Shirlee",Mystical Gardens,1999.0,Sculpture,01/2-0011,16,16
17012,"Tognon, Lisa",l'oeil de la nuit,1998.0,Work on paper,01/2-0012,17,17
17013,"Guildford, Doug",Spring Glossary: The Full Suite,2002.0,Work on paper,03/4-0104,31,31
17014,"O'Brien, Cynthia",Life's Edge,2002.0,Sculpture,03/4-0107,11,11
17015,"Bryan, Tara",Tablelands from Norris Point,2000.0,Work on paper,01/2-0015,28,28
17016,"Thomas, Jeffrey M.",Greg Hill @ The Champlain Monument,2001.0,Photograph,01/2-0016,34,34
17017,"Favell, Rosalie",Navigating by our Grandmothers,2000.0,Photograph,01/2-0017,30,30
17018,"Boucher, Cécile",Réflexion,1999.0,Sculpture,01/2-0018,9,9
17019,"Dhaliwal, Sarindar",Indian Billboard,2000.0,Work on paper,01/2-0019,16,16
17020,"Dzama, Marcel",Untitled (Robot),2001.0,Work on paper,01/2-0021,16,16
17021,"Dzama, Marcel",Untitled (Robots),2001.0,Work on paper,01/2-0022,17,17
17022,"Haraldsson, Arni","Portico and Pool, Assembly Building, Chandigarh, India",1996.0,Photograph,01/2-0023,54,54
17023,"Jonasson, G. N. Louise",18 Knots-XVI,1990.0,Painting,01/2-0024,12,12
17024,"Papatsie, July",Transformation Song,1998.0,Sculpture,01/2-0026,19,19
17025,"King, Holly",Solitude,2000.0,Photograph,01/2-0028,8,8
17026,"Smith, Paul",Pockets VI,1997.0,Photograph,01/2-0029,10,10
17027,"Smith, Paul",Pockets VIII,1997.0,Photograph,01/2-0030,12,12
17028,"Arnaktauyok, Germaine",The Loon Gives Lumaq his Sight,2003.0,Work on paper,03/4-0109,30,30
17029,"Ipkanak, Eugene","Knife, Ulu, Harpoon",2002.0,Sculpture,03/4-0110,19,19
17030,"Vazan, Bill","Cobra Stand for a Parallel World, Egypt",2001.0,Photograph,03/4-0113,39,39
17031,"Gergley, Chris",Yard at Victoria and Arcola,1999.0,Photograph,03/4-0120,27,27
17032,"Tamasauskas, Otis",Newfoundland Stories - Drifting,2002.0,Work on paper,03/4-0121,31,31
17033,"Kuptana, Sarah",Seal Fur inlay tapestry,2004.0,Fibre,04/5-0015,23,23
17034,"Thomasos, Denyse",Tower,2003.0,Painting,04/5-0042,5,5
17035,"Davidson, Reg",Eagle Portrait Mask,2004.0,Sculpture,04/5-0050,19,19
17036,"DeLong, Mark",Hardwood Office,2004.0,Work on paper,05/6-0001,15,15
17037,"Johnson, Sarah",Morning Meeting,2003.0,Photograph,05/6-0004,15,15
17038,"Xiong, Gu",Forbidden City Starbucks,2001.0,Photograph,03/4-0122,24,24
17039,"Morris, Michael",La Nuit,2003.0,Work on paper,04/5-0019,7,7
17040,"Clement, Gary",Weight of the Average Brain,2001.0,Work on paper,04/5-0044,27,27
17041,"Isztin, Pedro",La Habana,2001.0,Photograph,04/5-0047,9,9
17042,"Nicolson, Marianne",Portrait of Yaxa'tlanis,2001.0,Painting,04/5-0052,23,23
17043,"Woods, Linus",Returning Home,2004.0,Painting,04/5-0054,14,14
17044,"Kneubühler, Thomas",Untitled - from the series Office 2000,2003.0,Photograph,04/5-0056,38,38
17045,"Favell, Rosalie",I awoke to find my spirit had returned. (Plain(s) Warrior Artist),1999.0,Photograph,05/6-0003,65,65
17046,"Farber, Neil",Untitled (code painting),1999.0,Work on paper,05/6-0006,24,24
17047,"Sanchez, Carlos and Jason",Overflowing Sink,2002.0,Photograph,05/6-0007,16,16
17048,"Cabri, Mimi",Falco Peregrinus,2004.0,Sculpture,05/6-0009,16,16
17049,"Goudie, Scott","Sea Trout Rising, Salmonier River",2003.0,Work on paper,05/6-0011,33,33
17050,"Herzog, Fred",Granville/Robson,1959.0,Photograph,07/8-0031,16,16
17051,"Fuller, Sarah Elizabeth",Antlers,2006.0,Photograph,08/9-0061,7,7
17052,"Ashoona, Goota",Images of my Family,2003.0,Fibre,03/4-0118,19,19
17053,"Kotchea, Martine",Traditional Birch Bark Storage Basket,2003.0,Sculpture,03/4-0119,37,37
17054,"Fortin, Jérôme",Sans titre #6 (de la série Écrans),2006.0,Other,06/7-0013,34,34
17055,"Williams, Adrian",Listen,2002.0,Painting,06/7-0051,6,6
17056,"Lasserre, Maskull",Industrial Fairytale,2006.0,Sculpture,08/9-0062,20,20
17057,"Pratt, Ned","New Construction, Witless Bay",2007.0,Photograph,08/9-0064,29,29
17058,"Conarroe, Scott",Shinny Rink,2004.0,Photograph,08/9-0065,11,11
17059,"Ipkanak, Eugene",Inuit Wooden Dolls,2002.0,Sculpture,03/4-0111,18,18
17060,"Ipkanak, Eugene",Drum Dancers,2002.0,Sculpture,03/4-0112,12,12
17061,L'atelier d'estampe Imago Inc.,Négligé(ée),2004.0,Work on paper,05/6-0012,11,11
17062,"Ouellet, Shelley","Niagara Falls (after Frederic Edwin Church, Niagara, 1857)",2000.0,Sculpture,05/6-0014,58,58
17063,"Tam, Karen","Ching-Chong Chinaman, Sitting on a Wall ...",2003.0,Work on paper,05/6-0016,43,43
17064,"Partridge, David",Untitled/sans titre,1959.0,Painting,05/6-0019,19,19
17065,"Janvier, Alex",Red Eagle,1975.0,Work on paper,05/6-0021,9,9
17066,"Wilson, Ronald York",Untitled/sans titre,,Painting,05/6-0022,19,19
17067,"Pellan, Alfred",Untitled/sans titre,1960.0,Painting,05/6-0023,19,19
17068,"Pellan, Alfred",Untitled/sans titre,1960.0,Painting,05/6-0024,19,19
17069,"Pellan, Alfred",Untitled/sans titre,1962.0,Painting,05/6-0025,19,19
17070,"Fortin, Jérôme",Solitude 1 (papier romans),2002.0,Other,05/6-0027,26,26
17071,"Ashoona, Shuvinai",Composition (Houses on Hill),2003.0,Work on paper,05/6-0028,28,28
17072,"Anowtelik, Luke",Composition,2005.0,Work on paper,05/6-0029,11,11
17073,"Pootoogook, Annie",Brief Case,2005.0,Work on paper,05/6-0030,10,10
17074,"Pootoogook, Annie",Interior and Exterior,2003.0,Work on paper,05/6-0031,21,21
17075,"Cormier, Leta",Envelope Vase,2005.0,Sculpture,05/6-0032,13,13
17076,"Griffith, Colwyn",Northern Lights,2003.0,Photograph,06/7-0028,15,15
17077,"Hafkenscheid, Toni",Alex Fraser Bridge,2003.0,Photograph,06/7-0029,18,18
17078,"Tascona, Tony",New Growth,2005.0,Work on paper,06/7-0031,10,10
17079,"Isztin, Pedro","Nueva Armenia II, Honduras",2004.0,Photograph,06/7-0004,26,26
17080,"Boyle, Shary",Untitled,2002.0,Work on paper,06/7-0007,8,8
17081,"Robles, Paul",My Beautiful War,2005.0,Work on paper,06/7-0008,16,16
17082,"Hogan, Danielle",For Willy Wonka,2003.0,Photograph,03/4-0114,15,15
17083,"Kussy, Robert",Judas and the first TV in Gjoa Haven,2003.0,Sculpture,03/4-0115,36,36
17084,"Shuqslak, Joseph",Building an Inukshuk,2003.0,Sculpture,03/4-0116,20,20
17085,"Mountain, Antoine",The Moptops,2003.0,Painting,03/4-0117,11,11
17086,"Salez, Valerie",Sink Bale,2008.0,Work on paper,10/1-0059,9,9
17087,"Salez, Valerie",Bucket Run,2009.0,Work on paper,10/1-0060,10,10
17088,"Gerou, Daphne",We are Betrayed,2005.0,Work on paper,06/7-0005,15,15
